id,name,old_tabs,new_tabs,changed,rationale,confidence
395,"Raw sea turtle","Cooking,Fishing","Cooking,Fishing",no,"Caught via Fishing and cooked in Cooking, so Fishing and Cooking.",high
397,"Sea turtle","Melee,Slayer","Cooking,Mage,Melee,Range,Slayer",yes,"Cooked food eaten as healing in any combat style, so Cooking plus all four combat tabs.",high
399,"Burnt sea turtle","Cooking","Cooking",no,"A burnt Cooking result with no combat use, so Cooking only.",high
401,"Seaweed","Cooking,Crafting","Cooking,Crafting",no,"Cooked into soda ash in Cooking and used in glassmaking for Crafting, so Cooking and Crafting.",high
403,"Edible seaweed","Cooking","Cooking,Crafting",yes,"Cooked into soda ash for glassmaking, so Cooking and Crafting. Heals a trivial 4 HP but not used as combat food.",medium
405,"Casket","Fishing,Misc","Fishing,Misc",no,"A treasure container obtained largely from net fishing, so Fishing as a catch plus Misc as a loot container.",medium
407,"Oyster","Fishing,Fletching","Fishing",yes,"Caught while fishing and opened for a pearl, so Fishing. The pearl, not the oyster, is the Fletching material, so removed Fletching.",medium
409,"Empty oyster","Misc","Misc",no,"An opened oyster with no pearl and no use, so Misc.",high
411,"Oyster pearl","Crafting,Fishing,Fletching","Fishing,Fletching",yes,"From oysters while fishing and chiselled into pearl bolt tips, so Fishing and Fletching. Not used in jewellery, so removed Crafting.",medium
413,"Oyster pearls","Crafting,Fletching","Fletching",yes,"Chiselled into pearl bolt tips, a Fletching material, so Fletching. Not used in jewellery, so removed Crafting.",medium
415,"Ethenea","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
416,"Liquid honey","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
417,"Sulphuric broline","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
418,"Plague sample","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
419,"Touch paper","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
420,"Distillator","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
421,"Lathas' amulet","Quests","Quests",no,"A discontinued quest item from the Elf quest series, so Quests.",high
422,"Bird feed","Quests","Quests",no,"Quest item used only in Biohazard, so Quests.",high
423,"Key","Misc,Quests","Quests",yes,"A quest key used only in Biohazard, so Quests. Removed Misc.",high
424,"Pigeon cage","Quests","Quests",no,"Quest item used in Biohazard and One Small Favour, so Quests.",high
426,"Priest gown","Prayer,Quests","Prayer",yes,"A cheap robe giving a small Prayer bonus, used as prayer gear. By function Prayer; dropped Quests despite Biohazard disguise use.",medium
428,"Priest gown","Prayer,Quests","Prayer",yes,"A cheap robe giving a small Prayer bonus, used as prayer gear. By function Prayer; dropped Quests despite Biohazard disguise use.",medium
430,"Medical gown","Quests","Quests",no,"A quest disguise robe with no combat or skill stats, so Quests.",high
431,"Karamjan rum","Quests","Quests",no,"Primarily a Pirate's Treasure quest item, with only niche cleaning-cloth use, so Quests.",medium
432,"Chest key","Misc,Quests","Quests",yes,"A quest key used only in Pirate's Treasure, so Quests. Removed Misc.",high
433,"Pirate message","Quests","Quests",no,"Quest item used only in Pirate's Treasure, so Quests.",high
434,"Clay","Construction,Crafting,Mining + Smithing","Construction,Crafting",yes,"Mined then used in Crafting pottery and as a Construction material, so Construction and Crafting. Not smelted, so not Mining + Smithing.",high
436,"Copper ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into bronze bars, an input to Mining + Smithing.",high
438,"Tin ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into bronze bars, so Mining + Smithing.",high
440,"Iron ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into iron and steel bars, so Mining + Smithing.",high
442,"Silver ore","Crafting,Mining + Smithing","Mining + Smithing",yes,"Smelted into a silver bar, so Mining + Smithing. The bar, not the ore, is the Crafting input, so removed Crafting.",high
444,"Gold ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into a gold bar, so Mining + Smithing.",high
446,"'perfect' gold ore","Mining + Smithing,Quests","Quests",yes,"A quest-specific ore mined and smelted only during Family Crest, so Quests.",medium
447,"Mithril ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into mithril bars, so Mining + Smithing.",high
449,"Adamantite ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into adamantite bars, so Mining + Smithing.",high
451,"Runite ore","Mining + Smithing","Mining + Smithing",no,"Smelted in Smithing into runite bars, so Mining + Smithing.",high
453,"Coal","Mining + Smithing","Mining + Smithing",no,"Used in Smithing to smelt most bars, so Mining + Smithing.",high
455,"Barcrawl card","Misc","Misc",no,"A novelty card tracking a drinking miniquest, with no skill use, so Misc.",medium
456,"Scorpion cage","Quests","Quests",no,"Quest item used only in Scorpion Catcher, so Quests.",high
464,"Strange fruit","Melee,Misc","Misc",yes,"A novelty random-event fruit with no real combat use, so Misc. Removed Melee.",medium
466,"Pickaxe handle","Misc","Misc",no,"A discontinued random-event item with no current use, so Misc.",medium
468,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
470,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
472,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
474,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
476,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
478,"Broken pickaxe","Mining + Smithing","Mining + Smithing",no,"A broken, discontinued pickaxe, a Mining tool, so Mining + Smithing.",high
480,"Bronze pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
482,"Iron pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
484,"Steel pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
486,"Mithril pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
488,"Adamant pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
490,"Rune pick head","Mining + Smithing","Mining + Smithing",no,"A pickaxe head, part of a Mining tool, so Mining + Smithing.",high
492,"Axe handle","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
494,"Broken axe","Misc,Woodcutting + Firemaking","Woodcutting + Firemaking",yes,"A broken woodcutting axe repairable at Bob's, a Woodcutting tool, so Woodcutting + Firemaking. Removed Misc.",high
496,"Broken axe","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A broken woodcutting axe, a Woodcutting tool, so Woodcutting + Firemaking.",high
498,"Broken axe","Misc,Woodcutting + Firemaking","Woodcutting + Firemaking",yes,"A broken woodcutting axe repairable at Bob's, a Woodcutting tool, so Woodcutting + Firemaking. Removed Misc.",high
500,"Broken axe","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A broken woodcutting axe, a Woodcutting tool, so Woodcutting + Firemaking.",high
502,"Broken axe","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A broken woodcutting axe, a Woodcutting tool, so Woodcutting + Firemaking.",high
504,"Broken axe","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A broken woodcutting axe, a Woodcutting tool, so Woodcutting + Firemaking.",high
506,"Broken axe","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"A broken woodcutting axe, a Woodcutting tool, so Woodcutting + Firemaking.",high
508,"Bronze axe head","Misc","Woodcutting + Firemaking",yes,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking. Moved from Misc for consistency.",high
510,"Iron axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
512,"Steel axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
514,"Black axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
516,"Mithril axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
518,"Adamant axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
520,"Rune axe head","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"Part of a woodcutting axe, a Woodcutting tool component, so Woodcutting + Firemaking.",high
522,"Enchanted beef","Quests","Quests",no,"Quest item used only in Druidic Ritual, so Quests.",high
523,"Enchanted rat","Quests","Quests",no,"Quest item used only in Druidic Ritual, so Quests.",high
524,"Enchanted bear","Quests","Quests",no,"Quest item used only in Druidic Ritual, so Quests.",high
525,"Enchanted chicken","Quests","Quests",no,"Quest item used only in Druidic Ritual, so Quests.",high
526,"Bones","Prayer","Prayer",no,"Buried to train Prayer, a Prayer input, so Prayer.",high
528,"Burnt bones","Prayer","Prayer",no,"Buried to train Prayer, a Prayer input, so Prayer.",high
530,"Bat bones","Prayer","Prayer",no,"Buried to train Prayer, a Prayer input, so Prayer.",high
532,"Big bones","Prayer","Prayer",no,"Buried to train Prayer, a Prayer input, so Prayer.",high
534,"Babydragon bones","Prayer","Prayer",no,"Buried or offered to train Prayer, a Prayer input, so Prayer.",high
536,"Dragon bones","Prayer","Prayer",no,"Buried or offered to train Prayer, a Prayer input, so Prayer.",high
538,"Druid's robe","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
540,"Druid's robe top","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
542,"Monk's robe","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
544,"Monk's robe top","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
546,"Shade robe top","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
548,"Shade robe","Prayer","Prayer",no,"A robe with a Prayer bonus, prayer equipment, so Prayer.",high
550,"Newcomer map","Misc","Misc",no,"A general newcomer map with no skill use, so Misc.",high
552,"Ghostspeak amulet","Quests","Quests",no,"A quest utility amulet that lets the wearer talk to ghosts, no combat or skill function, so Quests.",high
553,"Ghost's skull","Quests","Quests",no,"Quest item used only in The Restless Ghost, so Quests.",high
554,"Fire rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast Magic spells, so Mage and Runecraft.",high
555,"Water rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast Magic spells, so Mage and Runecraft.",high
556,"Air rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast Magic spells, so Mage and Runecraft.",high
557,"Earth rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast Magic spells, so Mage and Runecraft.",high
558,"Mind rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast low-level Magic spells, so Mage and Runecraft.",high
559,"Body rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast curse and other Magic spells, so Mage and Runecraft.",high
560,"Death rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used to cast Magic spells, so Mage and Runecraft.",high
561,"Nature rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used for alchemy and other Magic spells, so Mage and Runecraft.",high
562,"Chaos rune","Mage","Mage,Runecraft",yes,"Craftable at the Chaos altar and used for missile Magic spells, so Mage and Runecraft. Added Runecraft.",high
563,"Law rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used for teleport Magic spells, so Mage and Runecraft.",high
564,"Cosmic rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used for enchant Magic spells, so Mage and Runecraft.",high
565,"Blood rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used for high-level Magic spells, so Mage and Runecraft.",high
566,"Soul rune","Mage,Runecraft","Mage,Runecraft",no,"Crafted in Runecraft and used for high-level Magic spells, so Mage and Runecraft.",high
567,"Unpowered orb","Crafting,Mage","Mage",yes,"A glassblown orb charged by Magic into elemental orbs, a Magic input. Glass outputs are not kept in Crafting, so Mage only.",medium
569,"Fire orb","Crafting,Mage","Crafting",yes,"A charged orb attached to a battlestaff for Crafting experience, a Crafting input, so Crafting.",medium
571,"Water orb","Crafting,Mage","Crafting",yes,"A charged orb used to make water battlestaves for Crafting, so Crafting.",medium
573,"Air orb","Crafting,Mage","Crafting",yes,"A charged orb used to make air battlestaves for Crafting, so Crafting.",medium
575,"Earth orb","Crafting,Mage","Crafting",yes,"A charged orb used to make earth battlestaves for Crafting, so Crafting.",medium
577,"Blue wizard robe","Mage","Mage",no,"Low-level magic body armour with a Magic bonus, worn while casting, so Mage.",high
579,"Blue wizard hat","Mage","Mage",no,"Low-level magic headgear with a Magic bonus, worn while casting, so Mage.",high
581,"Black robe","Mage","Mage",no,"Low-level magic body armour with a Magic bonus, worn while casting, so Mage.",high
583,"Bailing bucket","Fishing","Fishing",no,"Used to bail water in the Fishing Trawler minigame, a Fishing minigame tool, so Fishing.",high
587,"Orb of protection","Quests","Quests",no,"Quest item recovered during Tree Gnome Village, so Quests.",high
588,"Orbs of protection","Quests","Quests",no,"Quest item recovered during Tree Gnome Village, so Quests.",high
589,"Gnome amulet","Quests","Quests",no,"A Tree Gnome Village reward amulet with minor defence stats, an obscure quest piece, so Quests.",medium
590,"Tinderbox","Woodcutting + Firemaking","Woodcutting + Firemaking",no,"The basic Firemaking tool for lighting fires, so Woodcutting + Firemaking.",high
592,"Ashes","Herblore,Woodcutting + Firemaking","Herblore",yes,"A firemaking byproduct used as a Herblore secondary. Under inputs-only it sits with Herblore, the consuming skill.",medium
595,"Torch","Misc","Misc",no,"A discontinued, unobtainable lit torch with no use, so Misc.",medium
596,"Unlit torch","Hunter,Woodcutting + Firemaking","Hunter,Woodcutting + Firemaking",no,"A firemaking-lit light source also used to smoke Hunter traps, so Woodcutting + Firemaking and Hunter.",high
598,"Bronze fire arrow","Range","Quests",yes,"A quest fire arrow used to burn rope in Underground Pass, a quest curiosity not standard ammo, so Quests per the audit ruling on quest fire and ice arrows.",high
600,"Astronomy book","Quests","Quests",no,"Quest book from the Observatory Quest, so Quests.",high
601,"Goblin kitchen key","Misc,Quests","Quests",yes,"A quest key used only in the Observatory Quest, so Quests. Removed Misc.",high
602,"Lens mould","Quests","Quests",no,"A quest-specific mould used only in the Observatory Quest, so Quests.",high
603,"Observatory lens","Quests","Quests",no,"A quest item made and used only in the Observatory Quest, so Quests.",high
604,"Bone shard","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
605,"Bone key","Misc,Quests","Quests",yes,"A quest key used only in Shilo Village, so Quests. Removed Misc.",high
606,"Stone-plaque","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
607,"Tattered scroll","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
608,"Crumpled scroll","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
609,"Rashiliyia corpse","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
610,"Zadimus corpse","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
611,"Locating crystal","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
612,"Locating crystal","Quests","Quests",no,"Quest item variant from Shilo Village, so Quests.",high
613,"Locating crystal","Quests","Quests",no,"Quest item variant from Shilo Village, so Quests.",high
614,"Locating crystal","Quests","Quests",no,"Quest item variant from Shilo Village, so Quests.",high
616,"Beads of the dead","Quests","Quests",no,"A Shilo Village quest necklace with trivial +1 stats, an obscure quest piece, so Quests.",high
617,"Coins","Misc","Misc",no,"The quest-tomb coins variant that presents as currency, so Misc.",high
618,"Bone beads","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
619,"Paramaya ticket","Misc","Misc",no,"A novelty inn ticket with no real function, so Misc.",medium
620,"Paramaya ticket","Misc","Misc",no,"A discontinued novelty inn ticket with no function, so Misc.",medium
621,"Ship ticket","Misc","Misc",no,"A one-use boat-ride ticket, a transport utility rather than a teleport, so Misc.",medium
623,"Sword pommel","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
624,"Bervirius notes","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
625,"Wampum belt","Quests","Quests",no,"Quest item from Shilo Village, so Quests.",high
626,"Pink boots","Cosmetics","Cosmetics",no,"Decorative Fine Fashions footwear with trivial stats, so Cosmetics.",high
628,"Green boots","Cosmetics","Cosmetics",no,"Decorative Fine Fashions footwear with trivial stats, so Cosmetics.",high
630,"Blue boots","Cosmetics","Cosmetics",no,"Decorative Fine Fashions footwear with trivial stats, so Cosmetics.",high
632,"Cream boots","Cosmetics","Cosmetics",no,"Decorative Fine Fashions footwear with trivial stats, so Cosmetics.",high
634,"Turquoise boots","Cosmetics","Cosmetics",no,"Decorative Fine Fashions footwear with trivial stats, so Cosmetics.",high
636,"Pink robe top","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
638,"Green robe top","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
640,"Blue robe top","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
642,"Cream robe top","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
644,"Turquoise robe top","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
646,"Pink robe bottoms","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
648,"Green robe bottoms","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
650,"Blue robe bottoms","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
652,"Cream robe bottoms","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
654,"Turquoise robe bottoms","Cosmetics","Cosmetics",no,"Decorative Fine Fashions robe with trivial stats, so Cosmetics.",high
656,"Pink hat","Cosmetics","Cosmetics",no,"A Fine Fashions hat with only a trivial magic bonus, sold as fashion, so Cosmetics.",medium
658,"Green hat","Cosmetics","Cosmetics",no,"A Fine Fashions hat with only a trivial magic bonus, sold as fashion, so Cosmetics.",medium
660,"Blue hat","Cosmetics","Cosmetics",no,"A Fine Fashions hat with only a trivial magic bonus, sold as fashion, so Cosmetics.",medium
662,"Cream hat","Cosmetics","Cosmetics",no,"A Fine Fashions hat with only a trivial magic bonus, sold as fashion, so Cosmetics.",medium
664,"Turquoise hat","Cosmetics","Cosmetics",no,"A Fine Fashions hat with only a trivial magic bonus, sold as fashion, so Cosmetics.",medium
666,"Portrait","Quests","Quests",no,"Quest item used only in The Knight's Sword, so Quests.",high
667,"Blurite sword","Melee,Quests","Quests",yes,"A quest weapon from The Knight's Sword and a low-use curiosity, so Quests per the audit ruling, not by-function Melee.",high
668,"Blurite ore","Mining + Smithing,Quests","Mining + Smithing",yes,"An ore smelted in Smithing, with general use for blurite bolts beyond the quest, so Mining + Smithing. Dropped Quests.",medium
669,"Specimen jar","Quests","Quests",no,"A Dig Site quest and digsite tool, so Quests.",high
670,"Specimen brush","Quests","Quests",no,"A Dig Site quest and digsite tool, so Quests.",high
671,"Animal skull","Quests","Quests",no,"Quest item used in The Dig Site, so Quests.",high
672,"Special cup","Quests","Quests",no,"Quest item used in The Dig Site, so Quests.",high
673,"Teddy","Quests","Quests",no,"Quest item used in The Dig Site, so Quests.",high
674,"Cracked sample","Misc","Misc",no,"A useless digsite item with no function, so Misc.",high
675,"Rock pick","Misc","Misc",no,"A digsite and museum tool that cannot be used as a mining pickaxe, so Misc.",medium
676,"Trowel","Quests","Quests",no,"A Dig Site quest and digsite tool, so Quests.",high
677,"Panning tray","Quests","Quests",no,"Quest item used in The Dig Site, so Quests.",high
678,"Panning tray","Quests","Quests",no,"Quest item variant used in The Dig Site, so Quests.",high
680,"Nuggets","Mining + Smithing","Mining + Smithing",no,"Gold nuggets panned at the Digsite and traded for gold ore, a mining-context material, so Mining + Smithing.",medium
681,"Ancient talisman","Quests","Quests",no,"Quest item obtained and used in The Dig Site, so Quests.",high
682,"Unstamped letter","Quests","Quests",no,"Quest item that starts The Dig Site, so Quests.",high
683,"Sealed letter","Quests","Quests",no,"Quest item used in The Dig Site, so Quests.",high
684,"Belt buckle","Misc","Misc",no,"A useless digsite find with no function, so Misc.",high
685,"Old boot","Misc","Misc",no,"An untradeable, useless item, so Misc.",high
686,"Rusty sword","Misc,Mining + Smithing","Mining + Smithing",yes,"A broken sword repaired via Smithing, a Smithing repair item, so Mining + Smithing. Removed Misc.",medium
687,"Broken arrow","Range","Misc",yes,"A junk item that cannot be fired and has no use, so Misc. Removed Range.",medium
688,"Buttons","Crafting,Quests","Quests",yes,"A quest material polished for Animal Magnetism. The polish is trivial quest prep, so Quests rather than Crafting.",medium
689,"Broken staff","Crafting","Crafting",no,"Repaired into staves at a repair bench for Crafting experience, a Crafting repair item, so Crafting.",high
690,"Broken glass","Quests","Quests",no,"A Dig Site quest item, so Quests.",high
691,"Level 1 certificate","Quests","Quests",no,"A Dig Site quest certificate, so Quests.",high
692,"Level 2 certificate","Quests","Quests",no,"A Dig Site quest certificate, so Quests.",high
693,"Level 3 certificate","Quests","Quests",no,"A Dig Site quest certificate, so Quests.",high
694,"Ceramic remains","Misc","Misc",no,"A useless digsite find with no function, so Misc.",high
695,"Old tooth","Misc","Misc",no,"A useless digsite find with no function, so Misc.",high
696,"Invitation letter","Quests","Quests",no,"A Dig Site quest item, so Quests.",high
697,"Damaged armour","Mining + Smithing","Misc",yes,"A junk drop that cannot be usefully repaired, with no function, so Misc.",medium
698,"Broken armour","Mining + Smithing","Mining + Smithing",no,"Repaired at an armour stand into platelegs for Smithing experience, a Smithing repair item, so Mining + Smithing.",high
699,"Stone tablet","Quests","Quests",no,"A Dig Site quest item, so Quests.",high
701,"Ammonium nitrate","Quests","Quests",no,"A Dig Site quest chemical, so Quests.",high
703,"Nitroglycerin","Quests","Quests",no,"A Dig Site quest chemical, so Quests.",high
704,"Ground charcoal","Quests","Quests",no,"A Dig Site quest material, so Quests.",high
705,"Mixed chemicals","Herblore,Quests","Quests",yes,"A Dig Site quest intermediate giving trivial Herblore experience as a quest step, so Quests.",medium
707,"Chemical compound","Quests","Quests",no,"A Dig Site quest explosive, so Quests.",high
708,"Arcenia root","Quests","Quests",no,"A Dig Site quest material, so Quests.",high
709,"Chest key","Quests","Quests",no,"A Dig Site quest key, so Quests.",high
710,"Vase","Misc","Misc",no,"A useless digsite find with no function, so Misc.",high
711,"Book on chemicals","Quests","Quests",no,"A Dig Site quest book, so Quests.",high
712,"Cup of tea","Misc","Misc",no,"A discontinued display item with no function, so Misc.",medium
713,"Clue scroll","Misc","Misc",no,"An unobtainable cache placeholder item despite its name, so Misc.",medium
714,"Radimus notes","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
716,"Bullroarer","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
717,"Scrawled note","Quests","Quests",no,"A Legends' Quest note, so Quests.",high
718,"A scribbled note","Quests","Quests",no,"A Legends' Quest note, so Quests.",high
719,"Scrumpled note","Quests","Quests",no,"A Legends' Quest note, so Quests.",high
720,"Sketch","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
721,"Gold bowl","Mining + Smithing,Quests","Quests",yes,"A gold bowl smithed only for Legends' Quest, no general use, so Quests. Dropped Mining + Smithing.",medium
722,"Blessed gold bowl","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
723,"Golden bowl","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
727,"Hollow reed","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
728,"Hollow reed","Quests","Quests",no,"A discontinued Legends' Quest item variant, so Quests.",high
729,"Shaman's tome","Quests","Quests",no,"A Legends' Quest book, so Quests.",high
730,"Binding book","Quests","Quests",no,"A Legends' Quest book, so Quests.",high
731,"Enchanted vial","Misc,Range","Quests",yes,"A Legends' Quest precursor that holds holy water but has no function itself, so Quests.",medium
732,"Holy water","Quests,Range","Range",yes,"An equippable thrown demonbane ranged weapon. By function Range; dropped Quests per the quest-tool policy.",medium
733,"Smashed glass","Misc","Misc",no,"A useless item with no function, so Misc.",high
735,"Yommi tree seeds","Quests","Quests",no,"Quest-specific seeds for Legends' Quest, not a normal Farming seed, so Quests.",high
737,"Snakeweed mixture","Herblore","Herblore",no,"A Herblore mixture made by adding snake weed to a vial of water, so Herblore.",medium
738,"Ardrigal mixture","Herblore,Quests","Herblore",yes,"A Herblore mixture made by adding ardrigal to a vial of water, so Herblore. Dropped Quests.",medium
739,"Bravery potion","Quests","Quests",no,"A Legends' Quest potion with no use outside the quest, so Quests.",high
740,"Blue hat","Cosmetics,Quests","Quests",yes,"A Legends' Quest object found in the Viyeldi caves, not a wearable cosmetic, so Quests. Dropped Cosmetics.",medium
741,"Chunk of crystal","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
742,"Hunk of crystal","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
743,"Lump of crystal","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
744,"Heart crystal","Quests","Quests",no,"A Legends' Quest item with no skill or combat use, so Quests.",high
746,"Dark dagger","Quests","Quests",no,"An equippable Legends' Quest dagger that is a quest curiosity, so Quests.",high
747,"Glowing dagger","Quests","Quests",no,"An equippable Legends' Quest dagger, a quest curiosity, so Quests.",high
748,"Holy force","Quests","Quests",no,"A Legends' Quest spell item with no other use, so Quests.",high
749,"Yommi totem","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
750,"Gilded totem","Quests","Quests",no,"A Legends' Quest item, so Quests.",high
751,"Gnomeball","Misc","Misc",no,"A Gnome Ball minigame novelty with no skill use, so Misc.",medium
753,"Cadava berries","Farming,Quests","Quests",yes,"Used only for the cadava potion in Romeo & Juliet, with no Farming patch, so Quests; dropped Farming.",medium
755,"Message","Quests","Quests",no,"A Romeo & Juliet quest item, so Quests.",high
756,"Cadava potion","Quests","Quests",no,"A Romeo & Juliet quest potion with no Herblore use, so Quests.",high
757,"Book","Quests","Quests",no,"The Shield of Arrav quest book, so Quests.",high
758,"Phoenix hq key","Quests","Quests",no,"A Shield of Arrav quest key, so Quests.",high
759,"Weapon store key","Quests","Quests",no,"A Shield of Arrav quest key, so Quests.",high
761,"Intel report","Quests","Quests",no,"A Shield of Arrav quest item, so Quests.",high
763,"Broken shield","Quests","Quests",no,"Half of the Shield of Arrav, a quest item, so Quests.",high
767,"Phoenix crossbow","Quests,Range","Range",yes,"A functional tradeable crossbow used for bronze bolts and grapple shortcuts, classified by function as Range; dropped Quests.",medium
769,"Certificate","Quests","Quests",no,"A Shield of Arrav quest item, so Quests.",high
771,"Dramen branch","Quests","Crafting",yes,"Crafted with a knife into a Dramen staff; under inputs-only it sits in the consuming skill, Crafting.",medium
772,"Dramen staff","Misc,Quests,Slayer","Teleports",yes,"Its enduring use is fairy ring and Zanaris access, a teleport function, so Teleports.",medium
773,"'perfect' ring","Crafting,Quests","Quests",yes,"A Family Crest quest ring with no use outside the quest, so Quests; dropped Crafting.",medium
